site1,site2,objective,sample_id,latitude,longitude,status,spp,dbh_cm,tree_ht_m,age,elev_m,vpd_min,vpd_max,temp_min_c,temp_max_c,temp_mean_c,precip_mm,modis_npp,cwd_1981_2010,cwd_2041_2070,sol_rad30,slope,asw_mm,aspect,forest_group,stems_ha,sum_ht_m,mean_ht_m,crown_ha,trees15_ha,basal15_m2ha,drip_ba_m2,pvt,bai50_total,bai25_total,bai10_total,bai5_total,bai50_mean,bai25_mean,bai10_mean,bai5_mean,bai50_scaled_mean,bai25_scaled_mean,bai10_scaled_mean,bai5_scaled_mean
sti,sti2,Y,040562,44.2046,-118.37585,U,PIPO,17.8,18.00810364,102,1554.41526,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,175.3540955,214.6847687,177355.8906,18.89693832,99.06,330.2762146,group2,183,4192.524,22.90996721,216,311,15,0.045351025,PIPO_Dry,26089.74858,10939.58011,3539.519345,1151.589743,521.7949715,437.5832044,353.9519345,230.3179486,0.826556666,0.514969302,0.205529803,-0.251921562
sti,sti2,Y,040572,44.2046,-118.37585,U,PIPO,24.6,17.92774905,107,1554.41526,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,175.3540955,214.6847687,177355.8906,18.89693832,99.06,330.2762146,group2,183,4192.524,22.90996721,216,311,15,0.013514703,PIPO_Dry,36758.54916,22642.77772,8544.223783,3963.612048,735.1709832,905.7111089,854.4223783,792.7224097,0.855647882,1.299484932,1.166004094,1.00542762
sti,sti2,N,040583,44.20457012,-118.3759634,A,PSME,42.3,27.8,86,1555.676429,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,175.3540955,214.6847687,177355.8906,18.77265358,99.06,329.5755615,group2,179,4177.284,23.33678212,212,311,15,0.042673038,PSME,155101.1157,91419.97206,47194.81691,30645.72865,3102.022315,3656.798882,4719.481691,6129.145731,0.56590744,0.86811657,1.447002677,2.21490343
sti,sti2,N,040592,44.20438937,-118.376137,A,PIPO,85.6,43.1,436,1557.692902,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5531,175.3540955,214.6847687,178176.2656,18.83106995,99.06,324.2436523,group2,176,4220.8704,23.98221818,201,311,15,0,PSME,63018.2202,26851.39504,9307.340515,5485.54907,1260.364404,1074.055802,930.7340515,1097.109814,-0.058309474,-0.191161984,-0.293361528,-0.174722682
sti,sti2,N,040602,44.20462124,-118.3760924,D,PIPO,37.5,27.1,95,1550.98626,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,175.3540955,214.6847687,177355.8906,19.25082016,99.06,329.6192627,group2,175,4112.0568,23.49746743,205,311,15,0.017671459,PSME,82496.87754,52405.1433,26575.82082,14299.16537,1649.937551,2096.205732,2657.582082,2859.833073,0.719200221,1.210324084,1.828125964,2.050705777
sti,sti2,N,040612,44.20466786,-118.376031,A,PIPO,43.5,27.8,95,1550.98626,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,175.3540955,214.6847687,177355.8906,19.25082016,99.06,329.6192627,group2,178,4130.3448,23.20418427,211,311,15,0.016286016,PSME,153071.471,108054.6901,57916.24734,30126.41868,3061.429419,4322.187603,5791.624734,6025.283735,0.635156022,1.274051009,2.018695008,2.137102777
sti,sti2,Y,040622,44.20422553,-118.3764418,A,PIPO,13.4,10.2,105,1558.837241,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5531,181.9797516,222.9238892,179496.9219,19.23783302,99.06,321.2002258,group2,173,4140.0984,23.93120462,205,311,15,0,PSME,9262.118545,4109.203191,1984.802947,803.2625159,185.2423709,164.3681276,198.4802947,160.6525032,0.317106449,0.093025394,0.459213057,0.053138868
sti,sti2,Y,040632,44.2042167,-118.3765333,U,PIPO,29.4,19.20475117,82,1556.73683,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5531,181.9797516,222.9238892,179496.9219,18.47944832,99.06,320.7529602,group2,170,4059.6312,23.88018353,199,311,15,0.075535476,PSME,63711.17386,41962.19527,24283.95075,13716.16117,1274.223477,1678.487811,2428.395075,2743.232233,0.493647156,1.024889892,2.010341127,2.424067838
sti,sti2,Y,040642,44.2042167,-118.3765333,U,PIPO,10.5,13.47920923,105,1556.73683,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5531,181.9797516,222.9238892,179496.9219,18.47944832,99.06,320.7529602,group2,170,4059.6312,23.88018353,199,311,15,0.043173372,PSME,3238.428791,972.5013687,512.6774476,333.4549274,64.76857583,38.90005475,51.26774476,66.69098549,0.398700969,-0.258907041,0.05549408,0.447570867
sti,sti2,Y,040652,44.20423464,-118.3765069,A,PIPO,14.2,14.1,98,1556.73683,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5531,181.9797516,222.9238892,179496.9219,18.47944832,99.06,320.7529602,group2,174,4150.4616,23.85322759,202,311,15,0,PSME,16192.65824,8355.857344,2970.137093,1058.508123,323.8531647,334.2342937,297.0137093,211.7016245,0.647962645,0.712627689,0.480777112,-0.050640015
sti,sti2,N,040662,44.20419608,-118.3763244,A,PIPO,113.5,37.8,201,1561.056566,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5531,181.9797516,222.9238892,179496.9219,20.53043747,99.06,321.5994873,group2,176,4155.6432,23.61160909,198,311,15,0.084496276,PSME,176725.8434,83450.49762,37136.46014,19019.60122,3534.516868,3338.019905,3713.646014,3803.920244,-0.118280692,-0.223168592,-0.022663541,0.025523843
sti,sti2,N,040673,44.20414706,-118.3765221,A,PSME,44,30.2,101,1559.375404,0.719999969,13.88999939,-2.510799885,13.54999924,5.519999981,624.4169922,5531,181.9797516,222.9238892,179319.3438,19.539217,99.06,320.9137573,group2,167,3955.9992,23.68861796,201,311,15,0,PSME,84746.90473,41754.19387,20298.56904,12093.52699,1694.938095,1670.167755,2029.856904,2418.705398,0.735882239,0.704509579,1.16007077,1.65256348
sti,sti2,N,040683,44.20423446,-118.37671,A,PSME,42.7,30.2,99,1554.66038,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5531,181.9797516,222.9238892,179399.7188,18.26900101,99.06,319.7924194,group2,163,3849.9288,23.61919509,193,311,15,0.016060607,PSME,147770.8675,87846.49052,45503.90839,26394.77052,2955.417349,3513.859621,4550.390839,5278.954104,0.733893927,1.074250551,1.705990451,2.150031572
sti,sti2,N,040692,44.20430498,-118.3765453,A,PIPO,42.9,29.8,107,1554.235327,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5531,181.9797516,222.9238892,179496.9219,17.99126625,99.06,320.5789185,group2,173,4173.6264,24.12500809,203,311,15,0,PSME,98153.90805,58825.46793,29528.01785,13394.50952,1963.078161,2353.018717,2952.801785,2678.901903,0.71180888,1.140908016,1.80092245,1.499517017
sti,sti2,Y,040702,44.20409919,-118.3767548,A,PIPO,71.1,31.1,230,1554.979021,0.719999969,13.88999939,-2.510799885,13.54999924,5.519999981,624.4169922,5531,181.9797516,222.9238892,180200.0625,18.82783318,99.06,317.5990906,group2,168,3915.7656,23.30812857,195,311,15,0,PSME,38599.70184,17702.22963,8802.048952,5701.472932,771.9940368,708.0891854,880.2048952,1140.294586,-0.934419731,-0.996844296,-0.82871546,-0.574650465
sti,sti2,Y,040712,44.204053,-118.3768101,A,PIPO,21.9,14.7,98,1557.5344,0.719999969,13.88999939,-2.510799885,13.54999924,5.519999981,624.4169922,5531,185.4552307,226.2738037,180200.0625,19.47300529,99.06,317.4367065,group2,164,3796.5888,23.14993171,197,311,15,0,PSME,15656.30543,6296.293603,2090.350721,987.3739825,313.1261086,251.8517441,209.0350721,197.4747965,0.460781963,0.093415188,-0.163289599,-0.232598538
sti,sti2,Y,040723,44.20414886,-118.3769937,A,PSME,24.7,20.7,78,1552.620244,0.719999969,13.88999939,-2.510799885,13.54999924,5.519999981,624.4169922,5531,185.4552307,226.2738037,180127.8438,18.91172791,99.06,315.3814697,group2,167,3890.1624,23.29438563,189,311,15,0.008824734,PSME,42825.04123,24314.66045,11749.34541,6362.505495,856.5008246,972.5864179,1174.934541,1272.501099,0.47003644,0.67899082,1.043217986,1.218838053
sti,sti2,Y,040733,44.20414484,-118.3768099,A,PSME,28.1,21.5,85,1554.979021,0.719999969,13.88999939,-2.510799885,13.54999924,5.519999981,624.4169922,5531,185.4552307,226.2738037,180200.0625,18.82783318,99.06,317.5990906,group2,167,3934.3584,23.55903234,198,311,15,0.011309734,PSME,69776.16519,40433.07657,20604.67483,13328.75724,1395.523304,1617.323063,2060.467483,2665.751448,0.521951907,0.753327785,1.215604793,1.847021658
sti,sti2,N,040742,44.2039925,-118.3767888,D,PIPO,23.1,11.6,103,1557.5344,0.719999969,13.88999939,-2.510799885,13.54999924,5.519999981,624.4169922,5531,181.9797516,222.9238892,180200.0625,19.47300529,99.06,317.4367065,group2,165,3782.2632,22.92280727,190,311,15,0,PSME,48550.20837,33413.79097,15467.50734,9646.251761,971.0041674,1336.551639,1546.750734,1929.250352,0.740762717,1.368696141,1.729773834,2.38682747
sti,sti2,N,040753,44.20396342,-118.376935,A,PSME,40.7,27.5,98,1557.642449,0.719999969,13.88999939,-2.510799885,13.54999924,5.519999981,624.4169922,5531,185.4552307,226.2738037,180200.0625,19.84176826,99.06,315.0275574,group2,165,3740.2008,22.66788364,189,311,15,0.068459231,PSME,119722.5322,66989.1619,26997.04556,14584.20961,2394.450644,2679.566476,2699.704556,2916.841921,0.745388843,0.996323617,1.014047447,1.205153339
sti,sti2,N,040763,44.20406654,-118.3769474,A,PSME,58.3,28,98,1555.091386,0.719999969,13.88999939,-2.510799885,13.54999924,5.519999981,624.4169922,5531,185.4552307,226.2738037,180200.0625,19.46221924,99.06,315.3148193,group2,165,3808.1712,23.07982545,193,311,15,0.018162333,PSME,204417.9371,127850.6404,57510.26655,30774.68475,4088.358742,5114.025617,5751.026655,6154.93695,0.701983025,1.183617118,1.482740961,1.672409725
sti,sti2,N,040772,44.20412764,-118.3768838,D,PIPO,102.1,32.8,285,1552.620244,0.719999969,13.88999939,-2.510799885,13.54999924,5.519999981,624.4169922,5531,185.4552307,226.2738037,180200.0625,18.91172791,99.06,315.3814697,group2,166,3850.2336,23.19417831,196,311,15,0,PSME,35865.33657,12245.67087,4050.749776,1414.239769,717.3067313,489.8268347,405.0749776,282.8479539,-1.061912815,-1.173524192,-1.215107082,-1.275076893
sti,sti2,Y,040782,44.2038114,-118.3772765,A,PIPO,30.8,16.6,185,1552.17882,0.719999969,13.88999939,-2.510799885,13.54999924,5.519999981,624.4169922,5531,185.4552307,226.2738037,181952.7188,19.41999626,99.06,310.8518677,group2,155,3323.844,21.44415484,184,311,15,0,PSME,29345.69238,13471.56902,5475.469584,2048.504392,586.9138475,538.8627606,547.5469584,409.7008785,0.772171658,0.613989518,0.642577529,0.188794079
sti,sti2,Y,040796,44.20378108,-118.3773625,A,JUOC,6.2,6,87,1554.43803,0.719999969,13.88999939,-2.510799885,13.54999924,5.519999981,624.4169922,5531,185.4552307,226.2738037,181952.7188,19.2311039,99.06,307.60849,group2,151,3158.3376,20.91614305,181,311,15,0,PSME,2358.955636,510.3419876,99.34469953,46.22068192,47.17911272,20.41367951,9.934469953,9.244136383,0.296235955,-0.488164161,-0.795272704,-0.815503938
sti,sti2,Y,040803,44.20380388,-118.3773793,A,PSME,23.9,18.4,97,1554.43803,0.719999969,13.88999939,-2.510799885,13.54999924,5.519999981,624.4169922,5531,185.4552307,226.2738037,182373.1719,19.2311039,99.06,307.60849,group2,153,3227.5272,21.09494902,177,311,15,0.022167078,PSME,43168.20525,19189.69239,10724.88461,6879.044903,863.364105,767.5876955,1072.488461,1375.808981,0.692433801,0.491762867,1.130591592,1.766109382
sti,sti2,Y,040813,44.20387359,-118.3772911,A,PSME,27,21,93,1552.17882,0.719999969,13.88999939,-2.510799885,13.54999924,5.519999981,624.4169922,5531,185.4552307,226.2738037,181952.7188,19.41999626,99.06,310.8518677,group2,152,3323.844,21.86739474,180,311,15,0.023506182,PSME,42839.84096,18739.55651,9080.738694,5362.494142,856.7968192,749.5822604,908.0738694,1072.498828,0.526167841,0.255697755,0.655524416,1.070319136
sti,sti2,N,040822,44.20389749,-118.3771295,A,PIPO,66.3,26.1,301,1555.041677,0.719999969,13.88999939,-2.510799885,13.54999924,5.519999981,624.4169922,5531,185.4552307,226.2738037,181952.7188,19.84608841,99.06,313.7937622,group2,156,3471.3672,22.25235385,183,311,15,0.037325262,PSME,24712.29026,5414.961881,1325.494489,322.188862,494.2458052,216.5984752,132.5494489,64.4377724,-0.65012229,-1.029949949,-1.144930867,-1.23810914
sti,sti2,N,040833,44.20382311,-118.3772265,A,PSME,32.3,22.5,92,1554.876776,0.719999969,13.88999939,-2.510799885,13.54999924,5.519999981,624.4169922,5531,185.4552307,226.2738037,181952.7188,19.81742859,99.06,311.6680298,group2,155,3357.9816,21.66439742,184,311,15,0,PSME,59106.29112,22814.4466,10962.01579,6509.656438,1182.125822,912.5778639,1096.201579,1301.931288,0.397751176,-0.048517243,0.255493463,0.596103246
sti,sti2,N,040843,44.20390502,-118.377285,A,PSME,35,22.4,98,1549.82793,0.719999969,13.88999939,-2.510799885,13.54999924,5.519999981,624.4169922,5531,185.4552307,226.2738037,181952.7188,19.15634537,99.06,312.2165222,group2,148,3255.5688,21.99708649,176,311,15,0.046204189,PSME,56295.28732,25267.49042,10443.97251,5192.542776,1125.905746,1010.699617,1044.397251,1038.508555,0.704381092,0.476836334,0.543392861,0.531762041
sti,sti2,N,040853,44.20399798,-118.3772516,A,PSME,43,25.1,100,1550.020812,0.719999969,13.88999939,-2.510799885,13.54999924,5.519999981,624.4169922,5531,185.4552307,226.2738037,180127.8438,19.05704689,99.06,312.9996948,group2,157,3517.0872,22.4018293,185,311,15,0.002042821,PSME,68559.51683,27314.81012,12328.23789,6993.512287,1371.190337,1092.592405,1232.823789,1398.702457,0.134856492,-0.243491888,-0.053051432,0.172219175
sti,sti2,N,040862,44.20363199,-118.3771468,D,PIPO,76.7,32.1,303,1559.306645,0.719999969,13.88999939,-2.510799885,13.54999924,5.519999981,624.4169922,5531,185.4552307,226.2738037,183756.2344,19.04274178,99.06,304.7180786,group2,165,3402.1776,20.61925818,194,311,15,0.013273229,PSME,36567.34429,7658.965699,3075.398354,1861.808337,731.3468859,306.358628,307.5398354,372.3616675,-0.933955833,-1.317949017,-1.316881751,-1.25831274
sti,sti2,N,040872,44.20353495,-118.3768813,A,PIPO,98.6,36.4,251,1569.889366,0.719999969,13.88999939,-2.510799885,13.54999924,5.519999981,624.4169922,5531,185.4552307,226.2738037,181497.6719,19.73504639,99.06,305.725769,group2,157,3111.3984,19.8178242,192,311,15,0.239943851,PSME,81431.50661,28621.90367,11768.16229,5747.801684,1628.630132,1144.876147,1176.816229,1149.560337,-0.793260454,-1.108464025,-1.087652563,-1.105411909
sti,sti2,N,040882,44.20411701,-118.3762224,A,PIPO,70.6,35.7,201,1566.853124,0.719999969,13.88999939,-2.510799885,13.54999924,5.519999981,624.4169922,5531,181.9797516,222.9238892,178018.8125,22.91548729,99.06,322.1448669,group2,176,4094.988,23.26697727,207,311,15,0.063428756,PSME,87023.37314,46319.74387,21336.06964,9895.756421,1740.467463,1852.789755,2133.606964,1979.151284,-0.526108229,-0.446689159,-0.248133368,-0.357343448
sti,sti2,N,040892,44.20468911,-118.3753951,A,PIPO,45,27.8,461,1556.431583,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,173.481369,213.0462341,177021.1094,19.08250618,99.06,332.6606445,group2,177,4027.3224,22.7532339,208,311,15,0,PIPO_Dry,18616.42964,8427.262289,2666.583844,1168.609635,372.3285928,337.0904916,266.6583844,233.7219271,-0.461451134,-0.566620003,-0.776826138,-0.875125702
sti,sti2,N,040902,44.20423133,-118.3752787,D,PIPO,103.9,48.5,633,1574.326826,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,176.9468842,217.1965942,174761.2656,21.50267792,99.06,335.4488831,group2,189,4391.5584,23.23575873,222,311,15,0.054994365,PIPO_Dry,41181.50604,12305.63099,5527.654893,2264.290653,823.6301208,492.2252396,552.7654893,452.8581306,-0.605494128,-1.201849605,-1.092908815,-1.272689814
sti,sti3,Y,040912,44.2048302,-118.371744,A,PIPO,21.3,6.4,88,1618.2277,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,180.4141998,222.306778,188147.9531,19.48439407,99.06,279.9830627,group3,147,3290.0112,22.38102857,175,389,13.9,0,PSME,23300.0608,8198.300503,3174.446173,1188.968726,466.0012159,327.9320201,317.4446173,237.7937453,-0.124380817,-0.504483174,-0.533354832,-0.752632449
sti,sti3,Y,040924,44.20473957,-118.3717727,D,ABGR,51.5,30,102,1619.13317,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,180.4141998,222.306778,188147.9531,20.74619102,99.06,288.0069275,group3,151,3466.7952,22.95890861,175,389,13.9,0.282743339,PSME,363508.0776,171667.7624,68048.05424,34348.788,7270.161552,6866.710495,6804.805424,6869.757601,0.848410641,0.749311424,0.734105753,0.750059881
sti,sti3,Y,040932,44.20481187,-118.3719012,A,PIPO,18.2,10.2,98,1614.668773,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,180.4141998,222.306778,188147.9531,19.74531746,99.06,276.4238281,group3,140,3311.0424,23.65030286,170,389,13.9,0,PSME,20039.36785,3353.243321,1373.662959,912.1325243,400.787357,134.1297329,137.3662959,182.4265049,0.413382397,-0.530410551,-0.518955242,-0.359471681
sti,sti3,Y,040942,44.20495712,-118.3717941,A,PIPO,18.7,8.1,104,1617.859796,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,180.4141998,222.306778,195958.3438,18.11732674,99.06,272.1232605,group3,146,3273.2472,22.41950137,172,389,13.9,0,PSME,16077.3954,5165.532305,1540.341413,615.0845717,321.547908,206.6212922,154.0341413,123.0169143,0.511538119,-0.07819333,-0.348037668,-0.50719866
sti,sti3,N,040952,44.20528484,-118.3712705,A,PIPO,64.3,29.1,305,1634.393857,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,182.1139069,223.7812958,193553.3438,22.96312332,99.06,255.4386139,group3,151,2996.184,19.84227815,172,389,13.9,0,PSME,58124.89276,25412.97129,8267.184006,3845.863271,1162.497855,1016.518852,826.7184006,769.1726542,0.116622413,-0.104441766,-0.391867216,-0.479011962
sti,sti3,N,040964,44.20473494,-118.37178,D,ABGR,57.1,27.9,102,1619.13317,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,180.4141998,222.306778,188147.9531,20.74619102,99.06,288.0069275,group3,151,3474.1104,23.00735364,173,389,13.9,0.233282889,PSME,87819.54728,64691.64828,33028.06654,15177.86883,1756.390946,2587.665931,3302.806654,3035.573766,-0.132491693,0.441855399,0.935962646,0.75132527
sti,sti3,N,040974,44.2047617,-118.3718887,D,ABGR,59.8,30.9,102,1615.389101,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,180.4141998,222.306778,188147.9531,21.13346863,99.06,287.1161804,group3,151,3554.2728,23.53823046,174,389,13.9,0.425542077,PSME,282145.9486,177175.8301,75171.55872,38899.26778,5642.918973,7087.033202,7517.155872,7779.853556,0.843601864,1.369783822,1.526504657,1.622222004
sti,sti3,N,040984,44.20495565,-118.3718188,A,ABGR,48.8,23,83,1617.859796,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,180.4141998,222.306778,195958.3438,18.11732674,99.06,272.1232605,group3,142,3214.7256,22.63891268,172,389,13.9,0,PSME,122477.3599,69867.5403,29079.48795,14101.67103,2449.547199,2794.701612,2907.948795,2820.334206,0.649571501,0.97059761,1.075928155,0.994438336
sti,sti3,Y,040994,44.20460803,-118.3720768,D,ABGR,17.9,13.3,94,1615.626035,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,180.4141998,222.306778,180890.7656,22.88012505,99.06,306.028717,group3,158,3678.936,23.28440506,183,389,13.9,0.044681302,PSME,11232.31843,4184.353857,1674.347933,627.0766591,224.6463685,167.3741543,167.4347933,125.4153318,0.124170756,-0.314037087,-0.313573119,-0.635077322
sti,sti3,Y,041004,44.20458746,-118.3720806,D,ABGR,20.2,17,107,1615.626035,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,180.4141998,222.306778,180890.7656,22.88012505,99.06,306.028717,group3,162,3804.2088,23.48277037,187,389,13.9,0.031423781,PSME,31422.89302,18922.78645,9227.691716,5088.404634,628.4578604,756.9114579,922.7691716,1017.680927,0.688641726,1.07100076,1.564698067,1.847215394
sti,sti3,Y,041014,44.20458065,-118.372108,D,ABGR,23.6,15.6,93,1612.24719,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,180.4141998,222.306778,179193.2969,22.6220665,99.06,309.1913452,group3,162,3804.8184,23.48653333,188,389,13.9,0.013210397,PSME,19620.6435,11853.0054,6003.658959,2892.592533,392.41287,474.120216,600.3658959,578.5185066,0.619791189,1.070499869,1.766887975,1.646374845
sti,sti3,Y,041024,44.20462284,-118.3721129,D,ABGR,25.1,19.1,99,1609.774411,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,180.4141998,222.306778,179193.2969,22.02365112,99.06,302.9529114,group3,158,3695.0904,23.3866481,185,389,13.9,0.025753206,PSME,33645.83057,18110.37938,8700.751752,4651.364486,672.9166114,724.4151753,870.0751752,930.2728971,0.770044004,0.935356935,1.402932723,1.59617038
sti,sti3,N,041032,44.20448566,-118.371954,A,PIPO,44.7,27,195,1621.485547,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,180.4141998,222.306778,180890.7656,21.5162468,99.06,307.4818726,group3,166,3900.5256,23.49714217,192,389,13.9,0.005026548,PSME,108084.5138,59986.41961,21034.74724,11589.51374,2161.690277,2399.456785,2103.474724,2317.902748,1.539879756,1.803085305,1.475435622,1.712805664
sti,sti3,N,041044,44.20441934,-118.3720952,D,ABGR,46.8,24.4,89,1621.042188,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,180.4141998,222.306778,179193.2969,21.72242737,99.06,313.1873169,group3,171,4015.4352,23.48207719,197,389,13.9,0.191349696,PSME,86484.61639,44691.23869,20285.36147,10616.39159,1729.692328,1787.649547,2028.536147,2123.278319,0.640998054,0.71103557,1.002131297,1.116621026
sti,sti3,N,041054,44.20439288,-118.3721658,A,ABGR,39.1,22.8,99,1618.088694,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,180.4141998,222.306778,179193.2969,22.73958778,99.06,314.9561157,group3,171,4027.0176,23.54981053,205,389,13.9,0.033527862,PSME,91369.49169,55608.39914,24456.5841,13043.22417,1827.389834,2224.335965,2445.65841,2608.644833,0.758109823,1.192103552,1.434082363,1.612280562
sti,sti3,N,041062,44.20464027,-118.3719842,A,PIPO,33,26.1,189,1613.273509,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,180.4141998,222.306778,180890.7656,22.35149956,99.06,299.3583679,group3,163,3825.5448,23.4696,187,389,13.9,0,PSME,55111.18932,36478.0263,16971.88851,8143.269224,1102.223786,1459.121052,1697.188851,1628.653845,1.138945634,1.778144357,2.20452093,2.081775556
sti,sti3,Y,041074,44.20424883,-118.3722333,A,ABGR,45.8,24.1,95,1623.706361,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,182.3580475,224.6764984,179668.9063,19.93302917,99.06,313.7150574,group3,176,4071.2136,23.13189545,207,389,13.9,0.004778362,PSME,97267.34181,56975.43208,33619.57283,16069.50529,1945.346836,2279.017283,3361.957283,3213.901058,0.596255541,0.923716021,1.986501342,1.841200603
sti,sti3,Y,041084,44.20418625,-118.3723042,D,ABGR,14.8,11.1,93,1621.034003,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,178.9308929,220.241806,179668.9063,20.85754776,99.06,313.7251587,group3,171,3966.0576,23.1933193,200,389,13.9,0,PSME,7379.150325,4588.130509,2732.29748,1034.220156,147.5830065,183.5252203,273.229748,206.8440311,0.1454625,0.525975489,1.475659282,0.772847048
sti,sti3,Y,041094,44.20424675,-118.3723038,A,ABGR,9.7,7.2,82,1621.034003,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,178.9308929,220.241806,179668.9063,20.85754776,99.06,313.7251587,group3,174,4035.2472,23.19107586,201,389,13.9,0,PSME,4322.399208,2577.906423,1781.384822,635.6183354,86.44798416,103.1162569,178.1384822,127.1236671,0.302728741,0.56115241,1.724291448,0.933361524
sti,sti3,Y,041104,44.20428973,-118.3722535,A,ABGR,6.8,5.2,77,1618.191386,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,180.4141998,222.306778,179668.9063,22.25814629,99.06,315.7200623,group3,175,4034.028,23.05158857,203,389,13.9,0,PSME,1971.866182,1233.665736,533.4801317,271.3258486,39.43732364,49.34662944,53.34801317,54.26516973,0.201869662,0.644766864,0.823609025,0.86460141
sti,sti3,N,041114,44.20434544,-118.3722649,A,ABGR,36.5,21.7,90,1615.095612,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,180.4141998,222.306778,179668.9063,22.75113297,99.06,316.4221497,group3,172,3939.8448,22.90607442,204,389,13.9,0.064720736,PSME,83510.34025,59172.97834,28993.97474,15029.95982,1670.206805,2366.919134,2899.397474,3005.991964,0.569026495,1.265992137,1.798664078,1.905297324
sti,sti3,N,041124,44.20420978,-118.3723916,D,ABGR,30.2,21.6,98,1618.220854,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,178.9308929,220.241806,179668.9063,21.14456177,99.06,314.7454834,group3,172,3955.0848,22.99467907,197,389,13.9,0.266252334,PSME,65025.04163,36218.56122,18751.59761,9012.131022,1300.500833,1448.742449,1875.159761,1802.426204,0.7540994,0.982402238,1.639115816,1.527100866
sti,sti3,N,041134,44.20426966,-118.3724554,A,ABGR,43.5,24.1,87,1615.298613,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,177.4471588,218.5664673,179668.9063,21.91703606,99.06,316.9954529,group3,170,3897.1728,22.92454588,198,389,13.9,0,PSME,120933.5593,50250.93186,29097.68877,16238.85724,2418.671186,2010.037274,2909.768877,3247.771448,0.496414645,0.161479988,0.898940309,1.175982356
sti,sti3,N,041142,44.20439779,-118.3724297,A,PIPO,59.5,26.2,310,1612.273979,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,177.4471588,218.5664673,179193.2969,21.63912773,99.06,318.2185364,group3,165,3801.4656,23.03918545,198,389,13.9,0.058077053,PSME,27029.56324,15391.73683,8532.820744,4205.113501,540.5912649,615.6694734,853.2820744,841.0227003,-0.324748221,-0.190368876,0.23492398,0.212981439
