site,year,month,ppt,tmax,vpdmax
rey,1969,11,24.73999977,8.062999725,6.722000122
rey,1969,12,148.7940063,2.556999922,2.983999968
rey,1970,1,265.5159912,1.838999987,2.960999966
rey,1970,2,53.99000168,7.149000168,5.964000225
rey,1970,3,88.98400116,4.982999802,4.981999874
rey,1970,4,25.88800049,7.125,6.613999844
rey,1970,5,42.27999878,16.32799911,14.04399967
rey,1970,6,53.95500183,21.53899956,19.63500023
rey,1970,7,42.31200027,27.45199966,29.75399971
rey,1970,8,0,28.5340004,33.77399826
rey,1970,9,52.66199875,18.29400063,16.81900024
rey,1970,10,54.125,11.84399986,10.01299953
rey,1970,11,120.6449966,4.085999966,3.579999924
rey,1970,12,132.3410034,-1.037999988,1.993999958
rey,1971,1,193.6790009,1.738999963,3.003000021
rey,1971,2,50.25999832,4.409999847,4.646999836
rey,1971,3,74.98999786,2.98300004,4.178999901
rey,1971,4,45.3429985,10.10700035,8.487000465
rey,1971,5,31.83300018,15.74499989,12.61299992
rey,1971,6,56.16600037,18.01000023,13.88000011
rey,1971,7,14.95600033,27.45899963,30.43899918
rey,1971,8,9.034000397,29.82099915,35.63800049
rey,1971,9,38.84600067,18.45400047,16.78700066
rey,1971,10,31.54700089,11.36200047,8.489999771
rey,1971,11,101.387001,4.548999786,3.903000116
rey,1971,12,189.1940002,-1.460000038,1.800999999
rey,1972,1,117.2310028,-0.208000004,2.618999958
rey,1972,2,58.52600098,3.059999943,3.346999884
rey,1972,3,110.5559998,8.501000404,6.524000168
rey,1972,4,36.85300064,8.866000175,7.532000065
rey,1972,5,38.54700089,17.33799934,14.3409996
rey,1972,6,53.6590004,20.96100044,18.08099937
rey,1972,7,19.28800011,26.41799927,28.63699913
rey,1972,8,15.8739996,26.88500023,29.54000092
rey,1972,9,34.67200089,17.6989994,15.56299973
rey,1972,10,17.03899956,13.61400032,10.61100006
rey,1972,11,71.05500031,3.737999916,3.017999887
rey,1972,12,149.5200043,-2.674000025,1.906000018
rey,1973,1,83.80799866,-0.354999989,2.496000051
rey,1973,2,30.39500046,4.513000011,4.223999977
rey,1973,3,44.5019989,5.821000099,5.21999979
rey,1973,4,21.95999908,10.41600037,8.425000191
rey,1973,5,39.20100021,17.29500008,14.83199978
rey,1973,6,12.92599964,20.63199997,19.07900047
rey,1973,7,4.18599987,27.15500069,29.97200012
rey,1973,8,10.06299973,26.10899925,28.89299965
rey,1973,9,55.10300064,20.3029995,18.14299965
rey,1973,10,38.25600052,13.22200012,10.17199993
rey,1973,11,253.7510071,1.690000057,2.085000038
rey,1973,12,234.7899933,2.112999916,2.165999889
rey,1974,1,125.9250031,-0.192000002,3.253999949
rey,1974,2,76.77899933,3.703999996,3.825000048
rey,1974,3,77.28299713,5.744999886,4.834000111
rey,1974,4,56.66799927,8.979000092,6.473999977
rey,1974,5,17.16600037,13.5909996,9.92800045
rey,1974,6,24.70700073,24.1420002,23.53800011
rey,1974,7,41.68000031,25.74500084,25.75
rey,1974,8,6.117000103,25.6420002,26.22800064
rey,1974,9,0,24.44499969,26.16500092
rey,1974,10,8.711000443,15.79300022,13.15799999
rey,1974,11,53.19900131,6.001999855,4.622000217
rey,1974,12,182.7310028,1.036999941,2.075999975
rey,1975,1,177.0789948,1.373000026,3.220999956
rey,1975,2,87.77400208,2.503000021,3.964999914
rey,1975,3,76.93199921,3.70600009,4.223999977
rey,1975,4,53.10699844,5.78000021,5.209000111
rey,1975,5,14.85200024,14.38599968,11.48799992
rey,1975,6,35.6570015,18.31299973,14.92099953
rey,1975,7,65.64499664,26.81900024,26.58799934
rey,1975,8,24.67900085,22.77400017,21.3920002
rey,1975,9,1.175999999,23.37199974,23.8029995
rey,1975,10,85.47200012,11.26000023,8.590000153
rey,1975,11,75.80500031,3.496000051,4.260000229
rey,1975,12,135.4029999,3.252000093,3.270999908
rey,1976,1,131.1970062,2.41899991,3.434999943
rey,1976,2,70.28199768,3.267999887,4.489999771
rey,1976,3,84.74500275,4.580999851,5.102000237
rey,1976,4,52.74900055,10.03600025,8.241000175
rey,1976,5,21.19499969,17.28899956,14.79800034
rey,1976,6,32.84400177,17.96299934,15.32600021
rey,1976,7,21.72400093,26.47400093,26.87400055
rey,1976,8,76.26200104,21.27300072,17.18700027
rey,1976,9,18.59799957,21.9659996,19.51499939
rey,1976,10,18.05699921,15.05000019,12.82800007
rey,1976,11,22.48999977,9.295999527,6.617000103
rey,1976,12,13.09399986,4.27699995,4.267000198
rey,1977,1,32.32300186,0.196999997,2.819999933
rey,1977,2,31.00499916,7.256000042,6.43900013
rey,1977,3,92.77899933,4.302999973,4.730000019
rey,1977,4,16.18600082,14.16800022,12.81000042
rey,1977,5,65.7460022,11.0369997,7.836999893
rey,1977,6,32.08800125,22.98699951,20.46999931
rey,1977,7,8.736000061,25.3029995,25.20700073
rey,1977,8,38.72399902,26.90800095,30.16399956
rey,1977,9,53.06200027,18.28700066,15.56099987
rey,1977,10,31.32999992,14.22000027,10.72299957
rey,1977,11,131.2619934,3.688999891,3.927999973
rey,1977,12,189.0019989,2.733999968,3.046999931
rey,1978,1,58.95199966,2.542999983,2.79399991
rey,1978,2,76.37999725,4.157000065,3.598999977
rey,1978,3,47.22800064,10.09399986,7.861000061
rey,1978,4,87.0039978,9.001999855,6.400000095
rey,1978,5,30.72599983,13.24600029,9.75
rey,1978,6,34.69900131,19.5720005,16.02599907
rey,1978,7,31.64299965,25.06900024,24.03499985
rey,1978,8,29.5890007,24.12599945,24.87100029
rey,1978,9,47.29299927,17.74300003,13.91800022
rey,1978,10,5.934999943,17.15299988,14.89500046
rey,1978,11,87.16799927,3.684000015,4.710000038
rey,1978,12,117.4499969,-1.601999998,2.243000031
rey,1979,1,78.23899841,-4.131999969,1.891000032
rey,1979,2,120.1880035,2.279999971,3.167999983
rey,1979,3,69.06999969,7.840000153,6.837999821
rey,1979,4,62.16899872,9.317000389,6.949999809
rey,1979,5,34.95600128,16.07699966,13.14799976
rey,1979,6,18.67200089,21.41699982,20.35300064
rey,1979,7,5.909999847,27.14299965,30.22999954
rey,1979,8,48.22200012,24.82999992,23.8239994
rey,1979,9,17.40399933,23.97699928,23.69799995
rey,1979,10,59.83800125,15.40699959,13
rey,1979,11,89.3730011,4.31400013,4.486999989
rey,1979,12,56.58000183,3.542000055,3.405999899
rey,1980,1,112.7900009,0.428000003,2.930999994
rey,1980,2,69.03900146,4.162000179,3.319999933
rey,1980,3,81.14900208,4.877999783,4.485000134
rey,1980,4,28.04599953,12.59599972,9.796999931
rey,1980,5,65.63600159,14.21199989,10.0340004
rey,1980,6,77.77200317,16.40399933,11.39700031
rey,1980,7,28.31800079,25.86599922,25.56900024
rey,1980,8,4.749000072,23.14999962,22.72900009
rey,1980,9,47.38299942,20.5720005,17.55699921
rey,1980,10,22.71299934,14.86499977,12.93299961
rey,1980,11,55.2140007,6.255000114,5.18599987
rey,1980,12,126.237999,4.31099987,3.621000051
rey,1981,1,41.57899857,3.855999947,3.885999918
rey,1981,2,70.59899902,4.272999763,4.361999989
rey,1981,3,69.21900177,7.900000095,6.366000175
rey,1981,4,43.46900177,10.93299961,8.477000237
rey,1981,5,70.9280014,13.55200005,9.619000435
rey,1981,6,78.98699951,18.29100037,14.52600002
rey,1981,7,33.25699997,24.79700089,24.79500008
rey,1981,8,8.637999535,28.23900032,32.04199982
rey,1981,9,36.06900024,21.81999969,22.16200066
rey,1981,10,37.97399902,11.20699978,7.93200016
rey,1981,11,119.552002,6.870999813,5.06400013
rey,1981,12,181.3430023,2.197000027,2.851999998
rey,1982,1,147.9380035,-0.467999995,2.47300005
rey,1982,2,78.96199799,1.182999969,3.470999956
rey,1982,3,74.29100037,5.666999817,5.109000206
rey,1982,4,45.19400024,8.43200016,7.795000076
rey,1982,5,28.95499992,14.20899963,11.43599987
rey,1982,6,95.23100281,19.71999931,16.2840004
rey,1982,7,84.06199646,23.92300034,22.2310009
rey,1982,8,14.80000019,25.71699905,25.625
rey,1982,9,78.82499695,18.09900093,14.625
rey,1982,10,67.55899811,11.55099964,8.045999527
rey,1982,11,64.26599884,2.805999994,3.562000036
rey,1982,12,144.4980011,0.444999993,2.592000008
rey,1983,1,84.125,3.750999928,3.88499999
rey,1983,2,105.6709976,4.527999878,3.911999941
rey,1983,3,128.9759979,7.059000015,5.004000187
rey,1983,4,38.18999863,8.694999695,7.072999954
rey,1983,5,37.39599991,15.96800041,14.56000042
rey,1983,6,59.63899994,18.06599998,14.08600044
rey,1983,7,29.79800034,22.70899963,20.26300049
rey,1983,8,27.06200027,25.98600006,24.95700073
rey,1983,9,28.2329998,19.9470005,17.84000015
rey,1983,10,19.38699913,14.52099991,10.76200008
rey,1983,11,145.8480072,4.145999908,3.339999914
rey,1983,12,180.6759949,-3.262000084,1.631000042
rey,1984,1,66.1309967,0.166999996,2.286000013
rey,1984,2,70.46099854,1.896000028,3.269999981
rey,1984,3,106.0810013,6.506999969,5.048999786
rey,1984,4,63.95199966,8.241000175,6.731999874
rey,1984,5,47.83000183,13.68900013,10.65699959
rey,1984,6,84.41400146,17.47200012,13.52200031
rey,1984,7,35.74900055,26.7670002,27.71500015
rey,1984,8,67.0490036,27.3029995,28.69499969
rey,1984,9,33.54499817,18.5529995,15.88599968
rey,1984,10,50.67399979,8.970999718,7.335999966
rey,1984,11,153.8339996,2.982000113,2.971999884
rey,1984,12,111.3860016,-1.552999973,2.002000093
rey,1985,1,11.53499985,-1.476999998,2.188999891
rey,1985,2,56.01599884,0.656000018,3.354000092
rey,1985,3,66.75499725,4.698999882,5.120999813
rey,1985,4,24.30699921,13.35000038,10.66100025
rey,1985,5,47.1969986,15.98499966,12.37199974
rey,1985,6,31.20000076,21.78700066,19.86400032
rey,1985,7,17.2159996,29.29299927,33.5019989
rey,1985,8,18.06599998,23.85400009,23.11899948
rey,1985,9,47.56000137,15.9989996,12.09599972
rey,1985,10,43.72600174,11.58399963,8.704000473
rey,1985,11,121.336998,-0.977999985,2.871000051
rey,1985,12,49.36199951,-2.644999981,2.700000048
rey,1986,1,111.6350021,2.84800005,3.507999897
rey,1986,2,138.5670013,4.254000187,3.960000038
rey,1986,3,69.80799866,10.5170002,6.946000099
rey,1986,4,28.86000061,10.60200024,8.413000107
rey,1986,5,33.30099869,15.90200043,13.5340004
rey,1986,6,23.29700089,23.87800026,22.82999992
rey,1986,7,31.02700043,22.38500023,20.79599953
rey,1986,8,6.835999966,28.09499931,31.21199989
rey,1986,9,51.16600037,15.15100002,11.79100037
rey,1986,10,13.34700012,14.94799995,11.13399982
rey,1986,11,93.64900208,4.559000015,3.931999922
rey,1986,12,25.46299934,1.631000042,2.842999935
rey,1987,1,88.85299683,0.152999997,2.697999954
rey,1987,2,60.89799881,4.038000107,4.105000019
rey,1987,3,79.19400024,6.258999825,5.013000011
rey,1987,4,13.06099987,16.1760006,13.3210001
rey,1987,5,41.94800186,16.54800034,13.23499966
rey,1987,6,43.15499878,22.04299927,19.73999977
rey,1987,7,73.20500183,23.24799919,21.07600021
rey,1987,8,3.095000029,24.8560009,25.2840004
rey,1987,9,5.816999912,23.65600014,24.91799927
rey,1987,10,0,19.29400063,19.25399971
rey,1987,11,41.72999954,6.386000156,4.52699995
rey,1987,12,100.9729996,0.293000013,2.371000051
rey,1988,1,97.14900208,0.606000006,2.640000105
rey,1988,2,33.59199905,6.401000023,6.209000111
rey,1988,3,61.47900009,6.895999908,6.256000042
rey,1988,4,47.31200027,12.00899982,9.286000252
rey,1988,5,28.19099998,15.51299953,13.48499966
rey,1988,6,60.60499954,21.16200066,18.66500092
rey,1988,7,0,28.34399986,32.2820015
rey,1988,8,10.38899994,27.04599953,30.2140007
rey,1988,9,12.96000004,21.89599991,23.17300034
rey,1988,10,0,21.01300049,18.50900078
rey,1988,11,183.3710022,3.114000082,3.273999929
rey,1988,12,91.625,1.662999988,3.09800005
rey,1989,1,103.6959991,0.866999984,2.667999983
rey,1989,2,52.44100189,-0.36500001,3.132999897
rey,1989,3,110.4769974,6.981999874,5.202000141
rey,1989,4,48.49300003,12.71800041,9.92800045
rey,1989,5,66.42099762,14.49600029,10.45100021
rey,1989,6,31.82299995,21.51499939,18.49600029
rey,1989,7,10.48499966,26.38199997,26.86400032
rey,1989,8,72.60900116,22.21699905,19.95000076
rey,1989,9,30.6779995,20.7310009,18.68400002
rey,1989,10,37.79399872,12.3380003,9.869000435
rey,1989,11,39.82099915,6.80700016,5.190000057
rey,1989,12,19.98800087,5.116000175,4.756000042
rey,1990,1,99.31600189,2.382999897,2.990999937
rey,1990,2,69.26799774,3.423000097,4.724999905
rey,1990,3,45.00099945,9.303999901,7.52699995
rey,1990,4,64.98799896,14.61499977,11.55099964
rey,1990,5,36.83300018,13.37699986,9.99600029
rey,1990,6,50.05799866,19.46500015,16.33600044
rey,1990,7,7.376999855,27.04599953,28.96500015
rey,1990,8,35.97999954,24.86700058,25.04599953
rey,1990,9,5.072999954,24.81599998,24.55800056
rey,1990,10,45.89599991,12.34200001,9.93200016
rey,1990,11,59.30799866,5.44299984,4.572999954
rey,1990,12,61.82799911,-3.562000036,2.33100009
rey,1991,1,57.18199921,2.226000071,3.582999945
rey,1991,2,28.4279995,8.425000191,6.111999989
rey,1991,3,79.10900116,5.537000179,4.813000202
rey,1991,4,41.08200073,8.680000305,6.578999996
rey,1991,5,103.9369965,11.76599979,8.152999878
rey,1991,6,61.68299866,16.31500053,11.93299961
rey,1991,7,4.566999912,25.92499924,25.1760006
rey,1991,8,7.236000061,26.98399925,27.93400002
rey,1991,9,7.96999979,23.5359993,23.18400002
rey,1991,10,30.77599907,15.48700047,13.56499958
rey,1991,11,142.6829987,3.779999971,2.272000074
rey,1991,12,43.28099823,2.469000101,3.203999996
rey,1992,1,38.72800064,2.520999908,3.497999907
rey,1992,2,43.83599854,7.395999908,5.434000015
rey,1992,3,25.52899933,11.3920002,8.765999794
rey,1992,4,41.15299988,13.03499985,10.33500004
rey,1992,5,10.69499969,20.0890007,17.02599907
rey,1992,6,47.85300064,22.30200005,20.79899979
rey,1992,7,79.29399872,22.88400078,20.11100006
rey,1992,8,10.09000015,26.93300056,29.70599937
rey,1992,9,20.90399933,20.36899948,17.42099953
rey,1992,10,33.38399887,15.64799976,12.84300041
rey,1992,11,121.7129974,3.022000074,2.887000084
rey,1992,12,123.5800018,-1.544999957,1.508000016
rey,1993,1,116.5429993,-1.399999976,2.568000078
rey,1993,2,47.30099869,1.468999982,3.253000021
rey,1993,3,90.59899902,8.203000069,6.315000057
rey,1993,4,82.27600098,8.796999931,6.169000149
rey,1993,5,33.77000046,17.75499916,13.86400032
rey,1993,6,76.10099792,17.1779995,12.02000046
rey,1993,7,48.7879982,18.72299957,13.07900047
rey,1993,8,38.95000076,22.58200073,19.41399956
rey,1993,9,1.580000043,21.9109993,21.19000053
rey,1993,10,20.80200005,14.92700005,11.23499966
rey,1993,11,23.51099968,4.699999809,5.77699995
rey,1993,12,80.20500183,1.60800004,2.732000113
rey,1994,1,71.32099915,4.261000156,3.713999987
rey,1994,2,55.06700134,2.535000086,3.848999977
rey,1994,3,16.5510006,10.23900032,9.006999969
rey,1994,4,56.00400162,11.64299965,9.090999603
rey,1994,5,50.04199982,16.24200058,12.12699986
rey,1994,6,22.9090004,20.32099915,18.19000053
rey,1994,7,37.01699829,27.92700005,31.40500069
rey,1994,8,6.298999786,27.81699944,31.17000008
rey,1994,9,9.859000206,23.54000092,24.04700089
rey,1994,10,34.82099915,12.55000019,9.81499958
rey,1994,11,139.6620026,0.153999999,2.257999897
rey,1994,12,70.73999786,0.39199999,2.377000093
rey,1995,1,118.1110001,1.845000029,2.523999929
rey,1995,2,50.3769989,8.253000259,6.041999817
rey,1995,3,111.5009995,6.256000042,5.111000061
rey,1995,4,67.2009964,9.076000214,6.75
rey,1995,5,39.36899948,14.51500034,10.80300045
rey,1995,6,72.40799713,17.73800087,13.27099991
rey,1995,7,15.01500034,24.60000038,22.34799957
rey,1995,8,26.92700005,24.34300041,24.22999954
rey,1995,9,14.68999958,22.62100029,22.36199951
rey,1995,10,28.33200073,11.97200012,8.755999565
rey,1995,11,151.5070038,7.046999931,4.348999977
rey,1995,12,148.5160065,1.985000014,2.47300005
rey,1996,1,138.3540039,1.57099998,2.660000086
rey,1996,2,67.28299713,4.735000134,5.22300005
rey,1996,3,35.46500015,8.229999542,6.675000191
rey,1996,4,57.1590004,10.82499981,8.31499958
rey,1996,5,63.97299957,12.63700008,8.774000168
rey,1996,6,59.11000061,20.09700012,17.02799988
rey,1996,7,8.425000191,28.03300095,30.25799942
rey,1996,8,5.385000229,27.02199936,29.86400032
rey,1996,9,19.15600014,19.1060009,17.16600037
rey,1996,10,49.59000015,13.39999962,11.77600002
rey,1996,11,126.5319977,5.896999836,4.703000069
rey,1996,12,270.9179993,0.93599999,1.889999986
rey,1997,1,115.1380005,1.572000027,2.599999905
rey,1997,2,43.19100189,4.40899992,4.531000137
rey,1997,3,50.39899826,8.147000313,7.357999802
rey,1997,4,58.91699982,9.081999779,7.518000126
rey,1997,5,33.70500183,18.04299927,15.01200008
rey,1997,6,30.3220005,18.89500046,14.16499996
rey,1997,7,58.7159996,24.01199913,21.65800095
rey,1997,8,8.092000008,26.49399948,26.79100037
rey,1997,9,29.19599915,21.34000015,17.54400063
rey,1997,10,37.98699951,12.36200047,9.772999763
rey,1997,11,45.55400085,6.671999931,4.607999802
rey,1997,12,60.59500122,0.989000022,2.70600009
rey,1998,1,148.848999,2.354000092,2.528000116
rey,1998,2,76.31199646,3.049999952,3.177000046
rey,1998,3,74.37200165,7.021999836,5.675000191
rey,1998,4,38.68399811,9.706999779,7.907999992
rey,1998,5,99.47599792,11.8210001,7.250999928
rey,1998,6,38.99900055,17.85300064,12.84500027
rey,1998,7,118.3980026,28.00699997,28.12700081
rey,1998,8,1.940999985,27.50399971,30.20400047
rey,1998,9,45.68600082,22.87899971,21.72699928
rey,1998,10,14.00500011,12.72900009,10.21399975
rey,1998,11,153.326004,3.440000057,2.914999962
rey,1998,12,127.7590027,-1.067999959,2.372999907
rey,1999,1,93.80500031,2.709000111,3.615999937
rey,1999,2,143.0200043,1.751999974,3.220999956
rey,1999,3,45.04600143,6.163000107,6.145999908
rey,1999,4,27.36100006,8.94299984,8.184000015
rey,1999,5,18.96699905,13.59200001,11.89500046
rey,1999,6,14.94200039,19.06399918,16.77199936
rey,1999,7,5.907000065,25.38999939,27.89800072
rey,1999,8,25.53000069,26.16399956,26.51000023
rey,1999,9,0,21.09700012,21.51300049
rey,1999,10,25.63999939,16.53899956,14.97500038
rey,1999,11,90.88300323,7.881000042,6.414999962
rey,1999,12,99.30699921,3.346999884,3.707999945
rey,2000,1,125.0940018,1.15199995,2.505000114
rey,2000,2,89.58000183,5.162000179,4.02699995
rey,2000,3,77.41799927,6.94299984,6.177000046
rey,2000,4,22.86100006,13.55099964,10.48200035
rey,2000,5,29.62999916,15.16699982,11.92199993
rey,2000,6,39.41799927,21.15399933,19.80699921
rey,2000,7,26.26399994,25.9109993,26.84499931
rey,2000,8,1.536000013,27.74099922,32.11999893
rey,2000,9,17.21199989,19.26799965,16.8409996
rey,2000,10,48.3219986,12.94499969,9.43999958
rey,2000,11,51.24399948,2.427000046,3.278000116
rey,2000,12,66.26100159,1.781999946,2.792000055
rey,2001,1,45.61100006,1.692999959,3.115999937
rey,2001,2,26.12400055,2.86500001,3.742000103
rey,2001,3,48.21900177,8.470999718,6.78399992
rey,2001,4,50.73500061,8.748000145,7.244999886
rey,2001,5,26.9829998,18.29100037,16.67399979
rey,2001,6,51.74000168,19.37000084,17.29599953
rey,2001,7,24.25200081,25.15699959,24.94599915
rey,2001,8,5.18900013,28.43499947,32.22499847
rey,2001,9,24.00099945,23.20299911,22.61800003
rey,2001,10,37.52799988,13.91899967,11.8409996
rey,2001,11,91.69799805,6.434000015,4.893000126
rey,2001,12,142.9530029,-0.758000016,1.610000014
rey,2002,1,99.53800201,0.707000017,2.436000109
rey,2002,2,32.32799911,4.092999935,4.705999851
rey,2002,3,62.06800079,5.28000021,5.626999855
rey,2002,4,38.81700134,11.09799957,8.770999908
rey,2002,5,8.190999985,15.01399994,12.77999973
rey,2002,6,34.50699997,21.53700066,19.97999954
rey,2002,7,13.29199982,29.04400063,33.10599899
rey,2002,8,14.25,24.10400009,24.56599998
rey,2002,9,16.11400032,22.01799965,22.2140007
rey,2002,10,5.381000042,13.36200047,11.64999962
rey,2002,11,26.54100037,7.638000011,6.552000046
rey,2002,12,145.9299927,2.750999928,2.97300005
rey,2003,1,94.47799683,4.914000034,3.03399992
rey,2003,2,37.02600098,3.971999884,4.291999817
rey,2003,3,104.8980026,7.262000084,5.751999855
rey,2003,4,86.17299652,8.701000214,6.622000217
rey,2003,5,59.48600006,15.16100025,12.52700043
rey,2003,6,12.0369997,22.69499969,21.69099998
rey,2003,7,14.2159996,29.86599922,34.72800064
rey,2003,8,12.47700024,27.57500076,30.72200012
rey,2003,9,16.52300072,22.79400063,23.56299973
rey,2003,10,14.4460001,16.69799995,15.14400005
rey,2003,11,83.57700348,2.687000036,3.654000044
rey,2003,12,127.0469971,1.453999996,2.002000093
rey,2004,1,138.0119934,0.934000015,2.342000008
rey,2004,2,75.44000244,3.109999895,3.516000032
rey,2004,3,39.71900177,10.90200043,9.267000198
rey,2004,4,30.45199966,12.78999996,10.75399971
rey,2004,5,70.26899719,14.13899994,10.49199963
rey,2004,6,25.86499977,20.83600044,18.4829998
rey,2004,7,17.9659996,27.07500076,28.41399956
rey,2004,8,48.56600189,25.50099945,25.6989994
rey,2004,9,28.64699936,19.02000046,15.97200012
rey,2004,10,53.77500153,12.83899975,10.31900024
rey,2004,11,31.39299965,5.625,4.415999889
rey,2004,12,102.1269989,2.861000061,2.910000086
rey,2005,1,53.02999878,2.729000092,3.29399991
rey,2005,2,15.81700039,6.433000088,6.34800005
rey,2005,3,78.70400238,8.633000374,7.508999825
rey,2005,4,56.11899948,9.569999695,7.096000195
rey,2005,5,81.96800232,14.94799995,10.78299999
rey,2005,6,41.60100174,17.77400017,14.49400043
rey,2005,7,11.12100029,27.5739994,30.10899925
rey,2005,8,3.642999887,27.75900078,32.2480011
rey,2005,9,7.018000126,20.29100037,19.84900093
rey,2005,10,38.28699875,13.65100002,10.09399986
rey,2005,11,116.447998,5.426000118,4.544000149
rey,2005,12,178.102005,0.796999991,2.349999905
rey,2006,1,169.3820038,1.641000032,2.069000006
rey,2006,2,36.0340004,3.328000069,4.895999908
rey,2006,3,71.03900146,4.618999958,4.702000141
rey,2006,4,52.14400101,10.51799965,8.048000336
rey,2006,5,40.77999878,17.01199913,14.97200012
rey,2006,6,45.90399933,21.69499969,18.68600082
rey,2006,7,29.28899956,29.55999947,33.51599884
rey,2006,8,7.136000156,25.74099922,27.84700012
rey,2006,9,23.15099907,21.55200005,22.61599922
rey,2006,10,30.25799942,13.63000011,11.19799995
rey,2006,11,114.3389969,4.666999817,3.974999905
rey,2006,12,107.2170029,1.414999962,3.239000082
rey,2007,1,35.13000107,1.335999966,3.779999971
rey,2007,2,65.16600037,4.637000084,4.247000217
rey,2007,3,34.02700043,10.2329998,8.475000381
rey,2007,4,35.79000092,11.22700024,9.095999718
rey,2007,5,20.34499931,17.64999962,15.33600044
rey,2007,6,34.05899811,22.07500076,21.08499908
rey,2007,7,10.32299995,30.34199905,35.11999893
rey,2007,8,21.38199997,26.68499947,29.91600037
rey,2007,9,11.48499966,21.16200066,20.71800041
rey,2007,10,52.35699844,11.64299965,8.501000404
rey,2007,11,105.4059982,7.255000114,6.288000107
rey,2007,12,128.1609955,-0.818000019,1.820000052
rey,2008,1,124.8710022,-1.032999992,2.394999981
rey,2008,2,65.66999817,4.256999969,4.423999786
rey,2008,3,59.80099869,5.610000134,5.643000126
rey,2008,4,27.69599915,8.44699955,8.227000237
rey,2008,5,63.44300079,14.93599987,11.50699997
rey,2008,6,22.0510006,19.46299934,17.47800064
rey,2008,7,13.67500019,27.11499977,29.07699966
rey,2008,8,12.20800018,26.83099937,28.87599945
rey,2008,9,9.56099987,21.95599937,22.44599915
rey,2008,10,19.83499908,14.36800003,11.98799992
rey,2008,11,73.26599884,8.013999939,5.311999798
rey,2008,12,152.6779938,0.275000006,2.638999939
rey,2009,1,58.50600052,4.374000072,4.757999897
rey,2009,2,38.11800003,3.631999969,4.139999866
rey,2009,3,105.439003,4.915999889,4.879000187
rey,2009,4,45.45800018,10.18400002,9.149000168
rey,2009,5,47.93500137,16.79700089,15.15299988
rey,2009,6,90.41400146,19.42399979,14.6789999
rey,2009,7,12.5,27.20299911,29.45000076
rey,2009,8,42.38800049,25.88599968,27.65500069
rey,2009,9,3.104000092,24.99399948,27.0170002
rey,2009,10,53.0320015,9.265999794,6.427000046
rey,2009,11,39.3219986,5.28399992,5.215000153
rey,2009,12,81.30699921,-0.903999984,2.496999979
rey,2010,1,99.30799866,2.02699995,2.441999912
rey,2010,2,53.02600098,3.845000029,3.769999981
rey,2010,3,38.8030014,7.579999924,7.505000114
rey,2010,4,53.25899887,9.152999878,8.619999886
rey,2010,5,60.90200043,10.88099957,8.562999725
rey,2010,6,88.9260025,18.1609993,14.18099976
rey,2010,7,15.90299988,25.5359993,26.52400017
rey,2010,8,12.76200008,24.48900032,25.29100037
rey,2010,9,14.30099964,21.06699944,19.54100037
rey,2010,10,65.69499969,14.61100006,11.61699963
rey,2010,11,97.07700348,3.721999884,3.95600009
rey,2010,12,176.6300049,0.465000004,1.822000027
rey,2011,1,77.54599762,2.112999916,3.394000053
rey,2011,2,47.33100128,1.623999953,3.927999973
rey,2011,3,132.5370026,3.997999907,3.816999912
rey,2011,4,58.1570015,6.581999779,5.953000069
rey,2011,5,92.39199829,11.19299984,8.140999794
rey,2011,6,66.23600006,17.02899933,13.12100029
rey,2011,7,7.236000061,24.64500046,23.58300018
rey,2011,8,0,27.56100082,29.77099991
rey,2011,9,0,24.72299957,25.77899933
rey,2011,10,38.73300171,13.47099972,10.01099968
rey,2011,11,63.31600189,3.374000072,3.973999977
rey,2011,12,52.65499878,3.286999941,4.316999912
rey,2012,1,113.9919968,2.619999886,3.888999939
rey,2012,2,37.22000122,3.496000051,4.229000092
rey,2012,3,116.4950027,5.893000126,5.394000053
rey,2012,4,59.80699921,11.93099976,10.78199959
rey,2012,5,31.26349831,15.0539999,12.87100029
rey,2012,6,68.81300354,18.39599991,15.5909996
rey,2012,7,19.18400002,27.52899933,28.25
rey,2012,8,1.294999957,28.82600021,33.50099945
rey,2012,9,2.721999884,24.54700089,26.52400017
rey,2012,10,53.18600082,13.47000027,11.76799965
rey,2012,11,62.57099915,5.647999763,4.131999969
rey,2012,12,150.9293976,-0.041999999,1.796000004
rey,2013,1,72.84500122,0.225999996,3.239000082
rey,2013,2,31.77499962,3.737999916,4.085000038
rey,2013,3,30.68099976,7.636000156,6.630000114
rey,2013,4,26.54199982,10.98099995,9.038999557
rey,2013,5,36.48699951,15.93999958,13.26900005
rey,2013,6,39.54100037,20.06599998,16.38899994
rey,2013,7,2.424000025,29.52400017,35.54600143
rey,2013,8,12.21700001,27.45700073,29.86899948
rey,2013,9,84.25499725,19.56500053,16.39599991
rey,2013,10,19.34600067,12.0170002,9.586000443
rey,2013,11,63.80699921,6.511000156,5.281000137
rey,2013,12,48.83399963,0.690999985,3.257999897
rey,2014,1,51.93700027,5.867000103,5.578000069
rey,2014,2,107.7699966,2.417999983,3.046000004
rey,2014,3,114.5149994,8.020999908,6.540999889
rey,2014,4,51.8030014,10.8380003,8.791999817
rey,2014,5,39.08200073,16.52799988,13.89799976
rey,2014,6,27.13800049,19.50699997,16.61899948
rey,2014,7,10.2670002,29.08099937,32.88399887
rey,2014,8,20.0340004,26.02000046,26.06100082
rey,2014,9,13.38000011,22.4090004,21.70100021
